"uri","bill type","date","home page","home page > uri","label","session > display name","sponsors > sponsor printed","title"
"http://data.parliament.uk/resources/393709","Government","2015-07-31","welfarereformandwork.html","http://services.parliament.uk/bills/welfarereformandwork.html","Welfare Reform and Work","2015-2016","Iain Duncan Smith","Welfare Reform and Work"
"http://data.parliament.uk/resources/393613","Government","2015-07-30","charitiesprotectionandsocialinvestment.html","http://services.parliament.uk/bills/charitiesprotectionandsocialinvestment.html","Charities (Protection and Social Investment)","2015-2016","Lord Bridges of Headley","Charities (Protection and Social Investment)"
"http://data.parliament.uk/resources/393710","Government","2015-07-30","energy.html","http://services.parliament.uk/bills/energy.html","Energy","2015-2016","Lord Bourne of Aberystwyth","Energy"
"http://data.parliament.uk/resources/393705","Presentation","2015-07-24","workingtimedirectivelimitation.html","http://services.parliament.uk/bills/workingtimedirectivelimitation.html","Working Time Directive (Limitation)","2015-2016","Christopher Chope","Working Time Directive (Limitation)"
"http://data.parliament.uk/resources/393684","Government","2015-07-23","europeanunionapprovals.html","http://services.parliament.uk/bills/europeanunionapprovals.html","European Union (Approvals)","2015-2016","Lord Freud","European Union (Approvals)"
"http://data.parliament.uk/resources/393619","Government","2015-07-22","citiesandlocalgovernmentdevolution.html","http://services.parliament.uk/bills/citiesandlocalgovernmentdevolution.html","Cities and Local Government Devolution","2015-2016","Baroness Williams of Trafford","Cities and Local Government Devolution"
"http://data.parliament.uk/resources/393711","Presentation","2015-07-22","healthservicescommissioningequalityandaccountabilityno2.html","http://services.parliament.uk/bills/healthservicescommissioningequalityandaccountabilityno2.html","Health Services Commissioning (Equality and Accountability) (No. 2)","2015-2016","Rehman Chishti","Health Services Commissioning (Equality and Accountability) (No. 2)"
"http://data.parliament.uk/resources/393716","Government","2015-07-22","finance.html","http://services.parliament.uk/bills/finance.html","Finance","2015-2016","David Gauke","Finance"
"http://data.parliament.uk/resources/393720","Presentation","2015-07-22","constitutionalconventionno2.html","http://services.parliament.uk/bills/constitutionalconventionno2.html","Constitutional Convention (No. 2)","2015-2016","Graham Allen","Constitutional Convention (No. 2)"
"http://data.parliament.uk/resources/393721","Ten Minute Rule","2015-07-22","publicnuisancefromwindfarmsmandatoryliabilitycover.html","http://services.parliament.uk/bills/publicnuisancefromwindfarmsmandatoryliabilitycover.html","Public Nuisance from Wind Farms (Mandatory Liability Cover)","2015-2016","David Davis","Public Nuisance from Wind Farms (Mandatory Liability Cover)"
"http://data.parliament.uk/resources/393620","Government","2015-07-21","psychoactivesubstances.html","http://services.parliament.uk/bills/psychoactivesubstances.html","Psychoactive Substances","2015-2016","Lord Bates","Psychoactive Substances"
"http://data.parliament.uk/resources/393714","Government","2015-07-21","supplyandappropriationmainestimates.html","http://services.parliament.uk/bills/supplyandappropriationmainestimates.html","Supply and Appropriation (Main Estimates)","2015-2016","David Gauke","Supply and Appropriation (Main Estimates)"
"http://data.parliament.uk/resources/393611","Government","2015-07-20","europeanunionreferendum.html","http://services.parliament.uk/bills/europeanunionreferendum.html","European Union Referendum","2015-2016","Philip Hammond","European Union Referendum"
"http://data.parliament.uk/resources/393615","HoL Private","2015-07-20","onlinesafety.html","http://services.parliament.uk/bills/onlinesafety.html","Online Safety","2015-2016","Baroness Howe of Idlicote","Online Safety"
"http://data.parliament.uk/resources/393618","HoL Private","2015-07-20","accessiblesportsgrounds.html","http://services.parliament.uk/bills/accessiblesportsgrounds.html","Accessible Sports Grounds","2015-2016","Lord Faulkner of Worcester","Accessible Sports Grounds"
"http://data.parliament.uk/resources/393621","HoL Private","2015-07-20","constitutionalconvention.html","http://services.parliament.uk/bills/constitutionalconvention.html","Constitutional Convention","2015-2016","Lord Purvis of Tweed","Constitutional Convention"
"http://data.parliament.uk/resources/393633","Government","2015-07-20","europeanunionfinance.html","http://services.parliament.uk/bills/europeanunionfinance.html","European Union (Finance)","2015-2016","George Osborne","European Union (Finance)"
"http://data.parliament.uk/resources/393719","Presentation","2015-07-17","criminalcasesreviewcommissionsupplementarypowers.html","http://services.parliament.uk/bills/criminalcasesreviewcommissionsupplementarypowers.html","Criminal Cases Review Commission (Supplementary Powers)","2015-2016","Andy McDonald","Criminal Cases Review Commission (Supplementary Powers)"
"http://data.parliament.uk/resources/393632","Government","2015-07-16","educationandadoption.html","http://services.parliament.uk/bills/educationandadoption.html","Education and Adoption","2015-2016","Nicky Morgan","Education and Adoption"
"http://data.parliament.uk/resources/393717","Government","2015-07-16","tradeunion.html","http://services.parliament.uk/bills/tradeunion.html","Trade Union","2015-2016","Sajid Javid","Trade Union"
"http://data.parliament.uk/resources/393718","Ten Minute Rule","2015-07-16","personalsocialhealthandeconomiceducationstatutoryrequirement.html","http://services.parliament.uk/bills/personalsocialhealthandeconomiceducationstatutoryrequirement.html","Personal, Social, Health and Economic Education (Statutory Requirement)","2015-2016","Caroline Lucas","Personal, Social, Health and Economic Education (Statutory Requirement)"
"http://data.parliament.uk/resources/393622","HoL Private","2015-07-15","counciltaxvaluationbands.html","http://services.parliament.uk/bills/counciltaxvaluationbands.html","Council Tax Valuation Bands","2015-2016","Lord Marlesford","Council Tax Valuation Bands"
"http://data.parliament.uk/resources/393625","HoL Private","2015-07-15","propertyboundariesresolutionofdisputes.html","http://services.parliament.uk/bills/propertyboundariesresolutionofdisputes.html","Property Boundaries (Resolution of Disputes)","2015-2016","Earl of Lytton","Property Boundaries (Resolution of Disputes)"
"http://data.parliament.uk/resources/393630","HoL Private","2015-07-15","successiontopeerages.html","http://services.parliament.uk/bills/successiontopeerages.html","Succession to Peerages","2015-2016","Lord Trefgarne","Succession to Peerages"
"http://data.parliament.uk/resources/393713","Government","2015-07-15","nationalinsurancecontributionsrateceilings.html","http://services.parliament.uk/bills/nationalinsurancecontributionsrateceilings.html","National Insurance Contributions (Rate Ceilings)","2015-2016","George Osborne","National Insurance Contributions (Rate Ceilings)"
"http://data.parliament.uk/resources/393715","Ten Minute Rule","2015-07-15","civilenforcementofficersandtrafficwardensintegrationofdutiesandpowersengland.html","http://services.parliament.uk/bills/civilenforcementofficersandtrafficwardensintegrationofdutiesandpowersengland.html","Civil Enforcement Officers and Traffic Wardens (Integration of Duties and Powers) (England)","2015-2016","Philip Hollobone","Civil Enforcement Officers and Traffic Wardens (Integration of Duties and Powers) (England)"
"http://data.parliament.uk/resources/393712","Ten Minute Rule","2015-07-14","parksandplayingfieldsinpublicownershipprotectionfromsale.html","http://services.parliament.uk/bills/parksandplayingfieldsinpublicownershipprotectionfromsale.html","Parks and Playing Fields in Public Ownership (Protection from Sale)","2015-2016","Tom Pursglove","Parks and Playing Fields in Public Ownership (Protection from Sale)"
"http://data.parliament.uk/resources/392883","Private","2015-07-10","transportforlondonhl.html","http://services.parliament.uk/bills/transportforlondonhl.html","Transport for London","2010-2012",,"Transport for London"
"http://data.parliament.uk/resources/392883","Private","2015-07-10","transportforlondonhl.html","http://services.parliament.uk/bills/transportforlondonhl.html","Transport for London","2012-2013",,"Transport for London"
"http://data.parliament.uk/resources/392883","Private","2015-07-10","transportforlondonhl.html","http://services.parliament.uk/bills/transportforlondonhl.html","Transport for London","2013-2014",,"Transport for London"
"http://data.parliament.uk/resources/392883","Private","2015-07-10","transportforlondonhl.html","http://services.parliament.uk/bills/transportforlondonhl.html","Transport for London","2014-2015",,"Transport for London"
"http://data.parliament.uk/resources/392883","Private","2015-07-10","transportforlondonhl.html","http://services.parliament.uk/bills/transportforlondonhl.html","Transport for London","2015-2016",,"Transport for London"
"http://data.parliament.uk/resources/393707","Presentation","2015-07-10","healthservicescommissioningequalityandaccountability.html","http://services.parliament.uk/bills/healthservicescommissioningequalityandaccountability.html","Health Services Commissioning (Equality and Accountability)","2015-2016","Rehman Chishti","Health Services Commissioning (Equality and Accountability)"
"http://data.parliament.uk/resources/393676","Ballot","2015-07-09","highwaysimprovementtrafficregulationandtrafficmanagement.html","http://services.parliament.uk/bills/highwaysimprovementtrafficregulationandtrafficmanagement.html","Highways (Improvement, Traffic Regulation and Traffic Management)","2015-2016","Sir William Cash","Highways (Improvement, Traffic Regulation and Traffic Management)"
"http://data.parliament.uk/resources/393706","Presentation","2015-07-09","offshorewindfarmsubsidiesrestriction.html","http://services.parliament.uk/bills/offshorewindfarmsubsidiesrestriction.html","Off-Shore Wind Farm Subsidies (Restriction)","2015-2016","Christopher Chope","Off-Shore Wind Farm Subsidies (Restriction)"
"http://data.parliament.uk/resources/393708","Ten Minute Rule","2015-07-08","footballgovernancesupportersparticipation.html","http://services.parliament.uk/bills/footballgovernancesupportersparticipation.html","Football Governance (Supporters’ Participation)","2015-2016","Clive Efford","Football Governance (Supporters’ Participation)"
"http://data.parliament.uk/resources/393612","Government","2015-07-07","scotland.html","http://services.parliament.uk/bills/scotland.html","Scotland","2015-2016","David Mundell","Scotland"
"http://data.parliament.uk/resources/393626","Government","2015-07-07","childcare.html","http://services.parliament.uk/bills/childcare.html","Childcare","2015-2016","Lord Nash","Childcare"
"http://data.parliament.uk/resources/393697","Presentation","2015-07-07","bathabitatsregulationhc.html","http://services.parliament.uk/bills/bathabitatsregulationhc.html","Bat Habitats Regulation","2015-2016","Christopher Chope","Bat Habitats Regulation"
"http://data.parliament.uk/resources/393698","Presentation","2015-07-07","ukborderscontrol.html","http://services.parliament.uk/bills/ukborderscontrol.html","UK Borders Control","2015-2016","Christopher Chope","UK Borders Control"
"http://data.parliament.uk/resources/393699","Presentation","2015-07-07","illegalimmigrantscriminalsanctions.html","http://services.parliament.uk/bills/illegalimmigrantscriminalsanctions.html","Illegal Immigrants (Criminal Sanctions)","2015-2016","Christopher Chope","Illegal Immigrants (Criminal Sanctions)"
"http://data.parliament.uk/resources/393700","Presentation","2015-07-07","houseoflordsmaximummembership.html","http://services.parliament.uk/bills/houseoflordsmaximummembership.html","House of Lords (Maximum Membership)","2015-2016","Christopher Chope","House of Lords (Maximum Membership)"
"http://data.parliament.uk/resources/393701","Presentation","2015-07-07","benefitentitlementrestriction.html","http://services.parliament.uk/bills/benefitentitlementrestriction.html","Benefit Entitlement (Restriction)","2015-2016","Christopher Chope","Benefit Entitlement (Restriction)"
"http://data.parliament.uk/resources/393702","Presentation","2015-07-07","overseasvoters.html","http://services.parliament.uk/bills/overseasvoters.html","Overseas Voters","2015-2016","Christopher Chope","Overseas Voters"
"http://data.parliament.uk/resources/393703","Presentation","2015-07-07","convictedprisonersvoting.html","http://services.parliament.uk/bills/convictedprisonersvoting.html","Convicted Prisoners Voting","2015-2016","Christopher Chope","Convicted Prisoners Voting"
"http://data.parliament.uk/resources/393704","Presentation","2015-07-07","europeanparliamentelections.html","http://services.parliament.uk/bills/europeanparliamentelections.html","European Parliament Elections","2015-2016","Christopher Chope","European Parliament Elections"
"http://data.parliament.uk/resources/393664","Ballot","2015-07-02","assisteddyingno2.html","http://services.parliament.uk/bills/assisteddyingno2.html","Assisted Dying (No. 2)","2015-2016","Rob Marris","Assisted Dying (No. 2)"
"http://data.parliament.uk/resources/393665","Ballot","2015-07-02","accesstomedicaltreatmentsinnovation.html","http://services.parliament.uk/bills/accesstomedicaltreatmentsinnovation.html","Access to Medical Treatments (Innovation)","2015-2016","Chris Heaton-Harris","Access to Medical Treatments (Innovation)"
"http://data.parliament.uk/resources/393666","Ballot","2015-07-02","defenceexpenditurenatotarget.html","http://services.parliament.uk/bills/defenceexpenditurenatotarget.html","Defence Expenditure (NATO Target)","2015-2016","Sir Gerald Howarth","Defence Expenditure (NATO Target)"
"http://data.parliament.uk/resources/393667","Ballot","2015-07-02","hospitalparkingchargesexemptionforcarers.html","http://services.parliament.uk/bills/hospitalparkingchargesexemptionforcarers.html","Hospital Parking Charges (Exemption for Carers)","2015-2016","Julie Cooper","Hospital Parking Charges (Exemption for Carers)"
"http://data.parliament.uk/resources/393668","Ballot","2015-07-02","nhscharitabletrustsetc.html","http://services.parliament.uk/bills/nhscharitabletrustsetc.html","NHS (Charitable Trusts Etc)","2015-2016","Wendy Morton","NHS (Charitable Trusts Etc)"
"http://data.parliament.uk/resources/393669","Ballot","2015-07-02","compulsoryemergencyfirstaideducationstatefundedsecondaryschools.html","http://services.parliament.uk/bills/compulsoryemergencyfirstaideducationstatefundedsecondaryschools.html","Compulsory Emergency First Aid Education (State-funded Secondary Schools)","2015-2016","Teresa Pearce","Compulsory Emergency First Aid Education (State-funded Secondary Schools)"
"http://data.parliament.uk/resources/393670","Ballot","2015-07-02","riotcompensation.html","http://services.parliament.uk/bills/riotcompensation.html","Riot Compensation","2015-2016","Mike Wood","Riot Compensation"
"http://data.parliament.uk/resources/393671","Ballot","2015-07-02","offpatentdrugs.html","http://services.parliament.uk/bills/offpatentdrugs.html","Off-patent Drugs","2015-2016","Nick Thomas-Symonds","Off-patent Drugs"
"http://data.parliament.uk/resources/393672","Ballot","2015-07-02","homesfitnessforhumanhabitation.html","http://services.parliament.uk/bills/homesfitnessforhumanhabitation.html","Homes (Fitness for Human Habitation)","2015-2016","Ms Karen Buck","Homes (Fitness for Human Habitation)"
"http://data.parliament.uk/resources/393673","Ballot","2015-07-02","pavementparkingprotectionofvulnerablepedestrians.html","http://services.parliament.uk/bills/pavementparkingprotectionofvulnerablepedestrians.html","Pavement Parking (Protection of Vulnerable Pedestrians)","2015-2016","Simon Hoare","Pavement Parking (Protection of Vulnerable Pedestrians)"
"http://data.parliament.uk/resources/393674","Ballot","2015-07-02","localgovernmentfinancetenureinformation.html","http://services.parliament.uk/bills/localgovernmentfinancetenureinformation.html","Local Government Finance (Tenure Information)","2015-2016","Dame Angela Watkinson","Local Government Finance (Tenure Information)"
"http://data.parliament.uk/resources/393675","Ballot","2015-07-02","ondemandaudiovisualservicesaccessibilityforpeoplewithdisabilitiesaffectinghearingorsightorboth.html","http://services.parliament.uk/bills/ondemandaudiovisualservicesaccessibilityforpeoplewithdisabilitiesaffectinghearingorsightorboth.html","On-demand Audiovisual Services (Accessibility for People with Disabilities affecting Hearing or Sight or both)","2015-2016","Lilian Greenwood","On-demand Audiovisual Services (Accessibility for People with Disabilities affecting Hearing or Sight or both)"
"http://data.parliament.uk/resources/393677","Ballot","2015-07-02","criminalcasesreviewcommissioninformation.html","http://services.parliament.uk/bills/criminalcasesreviewcommissioninformation.html","Criminal Cases Review Commission (Information)","2015-2016","William Wragg","Criminal Cases Review Commission (Information)"
"http://data.parliament.uk/resources/393678","Ballot","2015-07-02","highereducationinformation.html","http://services.parliament.uk/bills/highereducationinformation.html","Higher Education (Information)","2015-2016","Heidi Allen","Higher Education (Information)"
"http://data.parliament.uk/resources/393679","Ballot","2015-07-02","representationofthepeopleyoungpersonsenfranchisementandeducation.html","http://services.parliament.uk/bills/representationofthepeopleyoungpersonsenfranchisementandeducation.html","Representation of the People (Young Persons’ Enfranchisement and Education)","2015-2016","Vicky Foxcroft","Representation of the People (Young Persons’ Enfranchisement and Education)"
"http://data.parliament.uk/resources/393680","Ballot","2015-07-02","crowntenancies.html","http://services.parliament.uk/bills/crowntenancies.html","Crown Tenancies","2015-2016","Mark Pawsey","Crown Tenancies"
"http://data.parliament.uk/resources/393681","Ballot","2015-07-02","mentalhealthindependentadvocacy.html","http://services.parliament.uk/bills/mentalhealthindependentadvocacy.html","Mental Health (Independent Advocacy)","2015-2016","Geoffrey Cox","Mental Health (Independent Advocacy)"
"http://data.parliament.uk/resources/393682","Ballot","2015-07-02","healthandsafetyexecutivepowers.html","http://services.parliament.uk/bills/healthandsafetyexecutivepowers.html","Health and Safety Executive (Powers)","2015-2016","James Cleverly","Health and Safety Executive (Powers)"
"http://data.parliament.uk/resources/393683","Ballot","2015-07-02","assessmentofgovernmentpoliciesimpactonfamilies.html","http://services.parliament.uk/bills/assessmentofgovernmentpoliciesimpactonfamilies.html","Assessment of Government Policies (Impact on Families)","2015-2016","Caroline Ansell","Assessment of Government Policies (Impact on Families)"
"http://data.parliament.uk/resources/393685","Presentation","2015-07-02","localareareferendumdisposalofschoolplayingfields.html","http://services.parliament.uk/bills/localareareferendumdisposalofschoolplayingfields.html","Local Area Referendum (Disposal of School Playing Fields)","2015-2016","Tom Pursglove","Local Area Referendum (Disposal of School Playing Fields)"
"http://data.parliament.uk/resources/393686","Presentation","2015-07-02","childvictimsofhumantraffickingcentralgovernmentresponsibility.html","http://services.parliament.uk/bills/childvictimsofhumantraffickingcentralgovernmentresponsibility.html","Child Victims of Human Trafficking (Central Government Responsibility)","2015-2016","Mr Peter Bone","Child Victims of Human Trafficking (Central Government Responsibility)"
"http://data.parliament.uk/resources/393687","Presentation","2015-07-02","ovariancancerinformation.html","http://services.parliament.uk/bills/ovariancancerinformation.html","Ovarian Cancer (Information)","2015-2016","Mr Peter Bone","Ovarian Cancer (Information)"
"http://data.parliament.uk/resources/393688","Presentation","2015-07-02","eumembershipauditofcostsandbenefits.html","http://services.parliament.uk/bills/eumembershipauditofcostsandbenefits.html","EU Membership (Audit of Costs and Benefits)","2015-2016","Mr Peter Bone","EU Membership (Audit of Costs and Benefits)"
"http://data.parliament.uk/resources/393689","Presentation","2015-07-02","departmentofenergyandclimatechangeabolition.html","http://services.parliament.uk/bills/departmentofenergyandclimatechangeabolition.html","Department of Energy and Climate Change (Abolition)","2015-2016","Mr Peter Bone","Department of Energy and Climate Change (Abolition)"
"http://data.parliament.uk/resources/393690","Presentation","2015-07-02","bbcprivatisation.html","http://services.parliament.uk/bills/bbcprivatisation.html","BBC Privatisation","2015-2016","Mr Peter Bone","BBC Privatisation"
"http://data.parliament.uk/resources/393691","Presentation","2015-07-02","primeministertemporaryappointment.html","http://services.parliament.uk/bills/primeministertemporaryappointment.html","Prime Minister (Temporary Appointment)","2015-2016","Mr Peter Bone","Prime Minister (Temporary Appointment)"
"http://data.parliament.uk/resources/393692","Presentation","2015-07-02","foreignnationaloffendersexclusionfromtheuk.html","http://services.parliament.uk/bills/foreignnationaloffendersexclusionfromtheuk.html","Foreign National Offenders (Exclusion from the UK)","2015-2016","Mr Peter Bone","Foreign National Offenders (Exclusion from the UK)"
"http://data.parliament.uk/resources/393693","Presentation","2015-07-02","railways.html","http://services.parliament.uk/bills/railways.html","Railways","2015-2016","Caroline Lucas","Railways"
"http://data.parliament.uk/resources/393694","Presentation","2015-07-02","publicservicesownershipanduserinvolvement.html","http://services.parliament.uk/bills/publicservicesownershipanduserinvolvement.html","Public Services (Ownership and User Involvement)","2015-2016","Caroline Lucas","Public Services (Ownership and User Involvement)"
"http://data.parliament.uk/resources/393696","Presentation","2015-07-02","nationalhealthservice.html","http://services.parliament.uk/bills/nationalhealthservice.html","National Health Service","2015-2016","Caroline Lucas","National Health Service"
"http://data.parliament.uk/resources/393695","HoL Private","2015-07-01","breadandflourregulationsfolicacid.html","http://services.parliament.uk/bills/breadandflourregulationsfolicacid.html","Bread and Flour Regulations (Folic Acid)","2015-2016","Lord Rooker","Bread and Flour Regulations (Folic Acid)"
"http://data.parliament.uk/resources/393365","Hybrid","2015-06-24","highspeedraillondonwestmidlands.html","http://services.parliament.uk/bills/highspeedraillondonwestmidlands.html","High Speed Rail (London - West Midlands)","2013-2014","Mr Patrick McLoughlin","High Speed Rail (London - West Midlands)"
"http://data.parliament.uk/resources/393365","Hybrid","2015-06-24","highspeedraillondonwestmidlands.html","http://services.parliament.uk/bills/highspeedraillondonwestmidlands.html","High Speed Rail (London - West Midlands)","2014-2015","Mr Patrick McLoughlin","High Speed Rail (London - West Midlands)"
"http://data.parliament.uk/resources/393365","Hybrid","2015-06-24","highspeedraillondonwestmidlands.html","http://services.parliament.uk/bills/highspeedraillondonwestmidlands.html","High Speed Rail (London - West Midlands)","2015-2016","Mr Patrick McLoughlin","High Speed Rail (London - West Midlands)"
"http://data.parliament.uk/resources/393614","HoL Private","2015-06-22","airportsact1986amendment.html","http://services.parliament.uk/bills/airportsact1986amendment.html","Airports Act 1986 (Amendment)","2015-2016","Lord Empey","Airports Act 1986 (Amendment)"
"http://data.parliament.uk/resources/393616","HoL Private","2015-06-22","eastertrading.html","http://services.parliament.uk/bills/eastertrading.html","Easter Trading","2015-2016","Baroness Turner of Camden","Easter Trading"
"http://data.parliament.uk/resources/393617","HoL Private","2015-06-22","regulationofpoliticalopinionpolling.html","http://services.parliament.uk/bills/regulationofpoliticalopinionpolling.html","Regulation of Political Opinion Polling","2015-2016","Lord Foulkes of Cumnock","Regulation of Political Opinion Polling"
"http://data.parliament.uk/resources/384050","Government","2015-06-19","europeanunionreferendum.html","http://services.parliament.uk/bills/europeanunionreferendum.html","European Union Referendum","2015-2016","Philip Hammond","European Union Referendum"
"http://data.parliament.uk/resources/384049","Hybrid","2015-06-18","highspeedraillondonwestmidlands.html","http://services.parliament.uk/bills/highspeedraillondonwestmidlands.html","High Speed Rail (London - West Midlands)","2013-2014","Mr Patrick McLoughlin","High Speed Rail (London - West Midlands)"
"http://data.parliament.uk/resources/384049","Hybrid","2015-06-18","highspeedraillondonwestmidlands.html","http://services.parliament.uk/bills/highspeedraillondonwestmidlands.html","High Speed Rail (London - West Midlands)","2014-2015","Mr Patrick McLoughlin","High Speed Rail (London - West Midlands)"
"http://data.parliament.uk/resources/384049","Hybrid","2015-06-18","highspeedraillondonwestmidlands.html","http://services.parliament.uk/bills/highspeedraillondonwestmidlands.html","High Speed Rail (London - West Midlands)","2015-2016","Mr Patrick McLoughlin","High Speed Rail (London - West Midlands)"
"http://data.parliament.uk/resources/384051","Government","2015-06-18","scotland.html","http://services.parliament.uk/bills/scotland.html","Scotland","2015-2016","David Mundell","Scotland"
"http://data.parliament.uk/resources/384071","Government","2015-06-18","educationandadoption.html","http://services.parliament.uk/bills/educationandadoption.html","Education and Adoption","2015-2016","Nicky Morgan","Education and Adoption"
"http://data.parliament.uk/resources/384052","Government","2015-06-17","charitiesprotectionandsocialinvestment.html","http://services.parliament.uk/bills/charitiesprotectionandsocialinvestment.html","Charities (Protection and Social Investment)","2015-2016","Lord Bridges of Headley","Charities (Protection and Social Investment)"
"http://data.parliament.uk/resources/384065","Government","2015-06-17","childcare.html","http://services.parliament.uk/bills/childcare.html","Childcare","2015-2016","Lord Nash","Childcare"
"http://data.parliament.uk/resources/384102","HoL Private","2015-06-17","regulationofhealthandsocialcareprofessionsetc.html","http://services.parliament.uk/bills/regulationofhealthandsocialcareprofessionsetc.html","Regulation of Health and Social Care Professions Etc.","2015-2016","Lord Hunt of Kings Heath","Regulation of Health and Social Care Professions Etc."
"http://data.parliament.uk/resources/393663","HoL Private","2015-06-17","regulationofhealthandsocialcareprofessionsetc.html","http://services.parliament.uk/bills/regulationofhealthandsocialcareprofessionsetc.html","Regulation of Health and Social Care Professions Etc.","2015-2016","Lord Hunt of Kings Heath","Regulation of Health and Social Care Professions Etc."
"http://data.parliament.uk/resources/384101","HoL Private","2015-06-16","internationaldevelopmentpopulationdynamics.html","http://services.parliament.uk/bills/internationaldevelopmentpopulationdynamics.html","International Development (Population Dynamics)","2015-2016","Baroness Tonge","International Development (Population Dynamics)"
"http://data.parliament.uk/resources/393662","HoL Private","2015-06-16","internationaldevelopmentpopulationdynamics.html","http://services.parliament.uk/bills/internationaldevelopmentpopulationdynamics.html","International Development (Population Dynamics)","2015-2016","Baroness Tonge","International Development (Population Dynamics)"
"http://data.parliament.uk/resources/384072","Government","2015-06-12","europeanunionfinance.html","http://services.parliament.uk/bills/europeanunionfinance.html","European Union (Finance)","2015-2016","George Osborne","European Union (Finance)"
"http://data.parliament.uk/resources/384097","HoL Private","2015-06-12","bathabitatsregulation.html","http://services.parliament.uk/bills/bathabitatsregulation.html","Bat Habitats Regulation","2015-2016","Lord Cormack","Bat Habitats Regulation"
"http://data.parliament.uk/resources/384098","HoL Private","2015-06-12","rehabilitationofoffenders.html","http://services.parliament.uk/bills/rehabilitationofoffenders.html","Rehabilitation of Offenders","2015-2016","Lord Ramsbotham","Rehabilitation of Offenders"
"http://data.parliament.uk/resources/384099","HoL Private","2015-06-12","studentfeesqualifyingpersonsengland.html","http://services.parliament.uk/bills/studentfeesqualifyingpersonsengland.html","Student Fees (Qualifying Persons) (England)","2015-2016","Lord Taverne","Student Fees (Qualifying Persons) (England)"
"http://data.parliament.uk/resources/384100","HoL Private","2015-06-12","equalityact2010amendment.html","http://services.parliament.uk/bills/equalityact2010amendment.html","Equality Act 2010 (Amendment)","2015-2016","Lord Blencathra","Equality Act 2010 (Amendment)"
"http://data.parliament.uk/resources/393658","HoL Private","2015-06-12","bathabitatsregulation.html","http://services.parliament.uk/bills/bathabitatsregulation.html","Bat Habitats Regulation","2015-2016","Lord Cormack","Bat Habitats Regulation"
"http://data.parliament.uk/resources/393659","HoL Private","2015-06-12","rehabilitationofoffenders.html","http://services.parliament.uk/bills/rehabilitationofoffenders.html","Rehabilitation of Offenders","2015-2016","Lord Ramsbotham","Rehabilitation of Offenders"
"http://data.parliament.uk/resources/393660","HoL Private","2015-06-12","studentfeesqualifyingpersonsengland.html","http://services.parliament.uk/bills/studentfeesqualifyingpersonsengland.html","Student Fees (Qualifying Persons) (England)","2015-2016","Lord Taverne","Student Fees (Qualifying Persons) (England)"
"http://data.parliament.uk/resources/393661","HoL Private","2015-06-12","equalityact2010amendment.html","http://services.parliament.uk/bills/equalityact2010amendment.html","Equality Act 2010 (Amendment)","2015-2016","Lord Blencathra","Equality Act 2010 (Amendment)"
"http://data.parliament.uk/resources/384058","Government","2015-06-11","citiesandlocalgovernmentdevolution.html","http://services.parliament.uk/bills/citiesandlocalgovernmentdevolution.html","Cities and Local Government Devolution","2015-2016","Baroness Williams of Trafford","Cities and Local Government Devolution"
"http://data.parliament.uk/resources/384092","HoL Private","2015-06-11","veterinarynursesprotectionoftitle.html","http://services.parliament.uk/bills/veterinarynursesprotectionoftitle.html","Veterinary Nurses (Protection of Title)","2015-2016","Lord Trees","Veterinary Nurses (Protection of Title)"
"http://data.parliament.uk/resources/384093","HoL Private","2015-06-11","internationaldevelopmentofficialdevelopmentassistancetargetamendment.html","http://services.parliament.uk/bills/internationaldevelopmentofficialdevelopmentassistancetargetamendment.html","International Development (Official Development Assistance Target) (Amendment)","2015-2016","Lord Lipsey","International Development (Official Development Assistance Target) (Amendment)"
"http://data.parliament.uk/resources/384094","HoL Private","2015-06-11","welfareofwomenfertilitytreatments.html","http://services.parliament.uk/bills/welfareofwomenfertilitytreatments.html","Welfare of Women (Fertility Treatments)","2015-2016","Baroness Grey-Thompson","Welfare of Women (Fertility Treatments)"
"http://data.parliament.uk/resources/384095","HoL Private","2015-06-11","carersleaveentitlement.html","http://services.parliament.uk/bills/carersleaveentitlement.html","Carers (Leave Entitlement)","2015-2016","Baroness Tyler of Enfield","Carers (Leave Entitlement)"
"http://data.parliament.uk/resources/384096","HoL Private","2015-06-11","duchyofcornwall.html","http://services.parliament.uk/bills/duchyofcornwall.html","Duchy of Cornwall","2015-2016","Lord Berkeley","Duchy of Cornwall"
"http://data.parliament.uk/resources/393653","HoL Private","2015-06-11","veterinarynursesprotectionoftitle.html","http://services.parliament.uk/bills/veterinarynursesprotectionoftitle.html","Veterinary Nurses (Protection of Title)","2015-2016","Lord Trees","Veterinary Nurses (Protection of Title)"
"http://data.parliament.uk/resources/393654","HoL Private","2015-06-11","internationaldevelopmentofficialdevelopmentassistancetargetamendment.html","http://services.parliament.uk/bills/internationaldevelopmentofficialdevelopmentassistancetargetamendment.html","International Development (Official Development Assistance Target) (Amendment)","2015-2016","Lord Lipsey","International Development (Official Development Assistance Target) (Amendment)"
"http://data.parliament.uk/resources/393655","HoL Private","2015-06-11","welfareofwomenfertilitytreatments.html","http://services.parliament.uk/bills/welfareofwomenfertilitytreatments.html","Welfare of Women (Fertility Treatments)","2015-2016","Baroness Grey-Thompson","Welfare of Women (Fertility Treatments)"
